query	sample_id	kmer_similarity
IS_length_1443-IPR002560_580_1375-PTHR33498_550_1348	SAMN05216250	0.9759377211606511
IS_length_1443-IPR002560_580_1375-PTHR33498_550_1348	SAMN04487924	0.9688605803255484
IS_length_1443-IPR002560_580_1375-PTHR33498_550_1348	SAMN01801658	0.9384288747346072
IS_length_1443-IPR002560_580_1375-PTHR33498_550_1348	SAMEA29980168	0.9370134465675867
IS_length_1443-IPR002560_580_1375-PTHR33498_550_1348	SAMEA30010168	0.9341825902335457
IS_length_1443-IPR002560_580_1375-PTHR33498_550_1348	SAMN06473578	0.9320594479830149
IS_length_1443-IPR002560_580_1375-PTHR33498_550_1348	SAMN04849715	0.9278131634819533
IS_length_1443-IPR002560_580_1375-PTHR33498_550_1348	SAMN06015115	0.9263977353149327
IS_length_1443-IPR002560_580_1375-PTHR33498_550_1348	SAMN09476391	0.9129511677282378
IS_length_1443-IPR002560_580_1375-PTHR33498_550_1348	SAMEA1877329	0.9094125973106865
IS_length_1443-IPR002560_580_1375-PTHR33498_550_1348	SAMN00691123	0.9044585987261147
IS_length_1448-IPR002560_90_885-PTHR33498_84_867	SAMN02440901	0.9083215796897038
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMN03225277	0.9544498948843728
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMN05710307	0.9502452697967765
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMN05969971	0.9481429572529783
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMEA4362461	0.9432375613174492
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMN07658209	0.9432375613174492
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMN00828776	0.9383321653819201
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMN07658395	0.9306236860546602
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMN09867656	0.9257182901191311
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMN07658618	0.9236159775753329
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMN07658327	0.9194113524877365
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMN09867652	0.9110021023125437
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMEA104153379	0.9088997897687456
IS_length_1457-IPR002560_520_1288-PTHR33498_154_1321-IPR029261_157_283	SAMN07658572	0.9060967063770147
IS_length_1462-PTHR33498_212_959-IPR002560_140_968	SAMEA44029918	0.9378491620111732
IS_length_1462-PTHR33498_212_959-IPR002560_140_968	SAMD00093486	0.9336592178770949
IS_length_1466-PTHR33498_755_1376-IPR002560_761_1406	SAMN06473578	1.0
IS_length_1466-PTHR33498_755_1376-IPR002560_761_1406	SAMEA30051418	1.0
IS_length_1466-PTHR33498_755_1376-IPR002560_761_1406	SAMN00102981	0.9986072423398329
IS_length_1466-PTHR33498_755_1376-IPR002560_761_1406	SAMN00102938	0.9972144846796658
IS_length_1468-IPR003346_844_1102-PTHR33055_103_1207-PTHR33055:SF3_103_1207-IPR002525_115_541	SAMN05444283	0.9554937413073713
IS_length_1468-IPR003346_844_1102-PTHR33055_103_1207-PTHR33055:SF3_103_1207-IPR002525_115_541	SAMN00627907	0.9506258692628651
IS_length_1468-IPR003346_844_1102-PTHR33055_103_1207-PTHR33055:SF3_103_1207-IPR002525_115_541	SAMEA1877329	0.9109874826147427
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN03480225	0.9897680763983628
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMEA30070168	0.985675306957708
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN05862073	0.9829467939972715
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMEA1676414	0.9829467939972715
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMEA29999668	0.9822646657571623
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN03852684	0.9822646657571623
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN05216253	0.980218281036835
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMEA30065668	0.9768076398362893
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN00012895	0.9693042291950886
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN03268714	0.9583901773533424
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN03268716	0.9583901773533424
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN03268717	0.9583901773533424
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN03268718	0.9583901773533424
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN03268728	0.956343792633015
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN03268715	0.951568894952251
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN03268719	0.9454297407912687
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN03268726	0.9433833560709414
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN09522001	0.9399727148703957
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN03268720	0.9331514324693042
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN04324905	0.9201909959072305
IS_length_1496-IPR014735_86_224-IPR014737_1115_1451-PTHR37319_134_1451-IPR012337_86_1448-IPR002559_554_1145	SAMN07155930	0.9181446111869032
IS_length_1498-IPR036397_805_1291-IPR012337_811_1273-PTHR46889_655_1276	SAMN00828795	0.9087193460490464
IS_length_1530-IPR012337_319_1366-IPR038721_331_958	SAMN00008809	0.954
IS_length_1530-IPR012337_319_1366-IPR038721_331_958	SAMN04606448	0.9306666666666666
IS_length_1530-IPR012337_319_1366-IPR038721_331_958	SAMEA1710391	0.9166666666666666
IS_length_1576-IPR013762_519_1044	SAMEA3558834	0.9987063389391979
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA3882100	0.9778059606848446
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104157231	0.9746353836398225
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104138634	0.974001268230818
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104138635	0.974001268230818
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104138636	0.974001268230818
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104138638	0.974001268230818
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07660231	0.9682942295497781
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104157203	0.9670259987317692
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07659477	0.9663918833227647
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN03196965	0.9644895370957515
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104166998	0.963855421686747
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA4021293	0.963855421686747
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA2382970	0.963855421686747
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA3353779	0.9632213062777425
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA1034511	0.9632213062777425
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07659043	0.9625871908687381
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA685805	0.9625871908687381
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN09867635	0.9619530754597336
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104418402	0.9619530754597336
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN03197239	0.9613189600507293
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA3353452	0.9613189600507293
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA2382968	0.9606848446417248
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN09867636	0.958148383005707
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07658327	0.9575142675967026
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN09867673	0.9562460367786937
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104153446	0.9562460367786937
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA1963687	0.9556119213696893
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA18738418	0.9556119213696893
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07658878	0.9549778059606848
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07658947	0.9543436905516804
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104149341	0.953709575142676
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07658542	0.9505389980976537
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104055293	0.9505389980976537
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN05276456	0.9499048826886494
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN05276424	0.9486366518706405
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104149340	0.9473684210526315
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN04477637	0.9461001902346227
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07660302	0.9435637285986049
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA104176648	0.9391249207355739
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07658734	0.9372225745085606
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN04498650	0.9340519974635384
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07658680	0.9334178820545339
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07659838	0.932149651236525
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA3712952	0.9201014584654407
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA1401135	0.9169308814204186
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA3712999	0.9162967660114141
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07659805	0.9124920735573875
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMEA4362449	0.9112238427393786
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07658642	0.9105897273303741
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN05276324	0.9105897273303741
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07659990	0.9099556119213696
IS_length_1607-PTHR33408_183_1476-IPR025668_1092_1449-IPR008490_291_513	SAMN07660023	0.9099556119213696
IS_length_1611-IPR013762_564_1086	SAMN00699765	0.9399114484503479
IS_length_1613-IPR013762_1001_1526	SAMEA104138642	0.9943145925457991
IS_length_1620-IPR013762_1008_1533	SAMN03197408	1.0
IS_length_1626-IPR025668_1070_1424-IPR008490_206_431-PTHR33408_47_1472	SAMN02440722	0.9768170426065163
IS_length_1629-PTHR33055:SF10_373_1564-IPR003346_1189_1438-PTHR33055_373_1564-IPR002525_400_862	SAMN00792233	0.9518449030644153
IS_length_1630-IPR002559_515_1175-IPR012337_476_1214-PTHR33258_251_1244	SAMN00709462	1.0
IS_length_1630-IPR002559_515_1175-IPR012337_476_1214-PTHR33258_251_1244	SAMEA3545246	1.0
IS_length_1630-IPR002559_515_1175-IPR012337_476_1214-PTHR33258_251_1244	SAMEA29985418	1.0
IS_length_1630-IPR002559_515_1175-IPR012337_476_1214-PTHR33258_251_1244	SAMEA30118918	0.95625
IS_length_1630-IPR002559_515_1175-IPR012337_476_1214-PTHR33258_251_1244	SAMEA30101668	0.94375
IS_length_1634-IPR036397_834_1326-IPR012337_834_1311-PTHR46889_624_1308	SAMEA3545314	1.0
IS_length_1634-IPR036397_834_1326-IPR012337_834_1311-PTHR46889_624_1308	SAMEA30002668	1.0
IS_length_1634-IPR036397_834_1326-IPR012337_834_1311-PTHR46889_624_1308	SAMN00630410	1.0
IS_length_1634-IPR036397_834_1326-IPR012337_834_1311-PTHR46889_624_1308	SAMEA30076168	0.986284289276808
IS_length_1634-IPR036397_834_1326-IPR012337_834_1311-PTHR46889_624_1308	SAMN09406555	0.9750623441396509
IS_length_1660-IPR012337_533_1208-IPR002559_533_1193-PTHR33258_374_1217	SAMEA1710704	0.9914110429447853
IS_length_1672-PTHR33408_123_1587-IPR025668_1170_1527-IPR008490_279_453	SAMEA30113668	0.98721071863581
IS_length_1672-PTHR33408_123_1587-IPR025668_1170_1527-IPR008490_279_453	SAMEA3545409	0.9866017052375152
IS_length_1672-PTHR33408_123_1587-IPR025668_1170_1527-IPR008490_279_453	SAMEA3545345	0.9859926918392204
IS_length_1672-PTHR33408_123_1587-IPR025668_1170_1527-IPR008490_279_453	SAMEA29982418	0.9859926918392204
IS_length_1672-PTHR33408_123_1587-IPR025668_1170_1527-IPR008490_279_453	SAMEA30004168	0.9415347137637028
IS_length_1672-PTHR33408_123_1587-IPR025668_1170_1527-IPR008490_279_453	SAMEA30086668	0.9214372716199757
IS_length_1672-PTHR33408_123_1587-IPR025668_1170_1527-IPR008490_279_453	SAMEA30067918	0.9196102314250914
IS_length_1675-IPR008490_348_558-PTHR33408_931_1573-IPR025668_1174_1528	SAMEA3545292	0.9130699088145897
IS_length_1676-IPR013762_551_1076	SAMEA1877329	0.9896719319562576
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMEA30035668	0.9380841121495327
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMEA3545253	0.9357476635514018
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMEA30059668	0.9322429906542056
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMN00828715	0.9316588785046729
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMEA29988418	0.919392523364486
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMEA30062668	0.9129672897196262
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMEA30061918	0.9100467289719626
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMEA29979418	0.9094626168224299
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMEA30049168	0.9059579439252337
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMEA1877358	0.9059579439252337
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMEA3545301	0.905373831775701
IS_length_1742-IPR025668_1229_1595-PTHR35604_233_1601-IPR008490_326_533	SAMEA30016918	0.9024532710280374
IS_length_1748-IPR013762_879_1410	SAMEA30085168	1.0
IS_length_1748-IPR013762_879_1410	SAMEA30010168	0.929569266589057
IS_length_1748-IPR013762_879_1410	SAMN04487924	0.9278230500582072
IS_length_1748-IPR013762_879_1410	SAMEA29989918	0.9225844004656577
IS_length_1748-IPR013762_879_1410	SAMN03956448	0.9214202561117578
IS_length_1748-IPR013762_879_1410	SAMEA30051418	0.9185098952270081
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN05216507	1.0
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN04458566	1.0
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN00768213	0.9941961694718514
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN04458272	0.9883923389437028
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMEA2239741	0.9883923389437028
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN00627913	0.987811955890888
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMEA3725545	0.9866511897852582
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN04460012	0.9854904236796286
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN05219374	0.9854904236796286
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMEA3545319	0.9843296575739988
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN04460067	0.9843296575739988
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN05208062	0.9843296575739988
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMEA2239830	0.9762042948345908
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN04459908	0.9750435287289612
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMEA2072304	0.9733023795705166
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN00627900	0.9733023795705166
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN04458414	0.9599535693557748
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN04460117	0.9599535693557748
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN05208105	0.9535693557748114
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN04461001	0.9500870574579222
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN05219376	0.9500870574579222
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN00627929	0.9413813116656994
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN02404856	0.9355774811375508
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN04461023	0.9315147997678468
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN07609227	0.9245502031340684
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMEA3539434	0.922228670922809
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMEA1905230	0.9216482878699942
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN08915576	0.9204875217643644
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMN07633037	0.914683691236216
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMEA1904969	0.9135229251305862
IS_length_1753-IPR025246_308_431-PTHR10948_311_443-PTHR10948_617_1472-IPR012337_1007_1466-IPR036397_977_1490	SAMEA1905197	0.9077190946024376
IS_length_1762-IPR025246_317_443-IPR012337_1010_1472-PTHR10948_623_1478-PTHR10948_326_491	SAMEA1462965	0.9988452655889145
IS_length_1762-IPR025246_317_443-IPR012337_1010_1472-PTHR10948_623_1478-PTHR10948_326_491	SAMEA3545283	0.98094688221709
IS_length_1762-IPR025246_317_443-IPR012337_1010_1472-PTHR10948_623_1478-PTHR10948_326_491	SAMEA1027290	0.9497690531177829
IS_length_1762-IPR025246_317_443-IPR012337_1010_1472-PTHR10948_623_1478-PTHR10948_326_491	SAMEA30115918	0.9185912240184757
IS_length_1762-IPR025246_317_443-IPR012337_1010_1472-PTHR10948_623_1478-PTHR10948_326_491	SAMEA3545413	0.918013856812933
IS_length_1764-PTHR10948_540_1365-IPR025246_201_288-IPR012337_906_1362-IPR036397_882_1371	SAMEA3545348	0.9382929642445214
IS_length_1764-PTHR10948_540_1365-IPR025246_201_288-IPR012337_906_1362-IPR036397_882_1371	SAMEA3545350	0.9267589388696655
IS_length_1764-PTHR10948_540_1365-IPR025246_201_288-IPR012337_906_1362-IPR036397_882_1371	SAMEA1710508	0.9232987312572087
IS_length_1764-PTHR33498_142_838-IPR029261_211_334-IPR002560_574_838-IPR017894_971_1154-IPR002560_1370_1685	SAMEA3545335	0.9878892733564014
IS_length_1798-IPR008490_205_409-PTHR33408_181_1567-IPR025668_1198_1534	SAMEA3545283	0.9892533936651584
IS_length_1798-IPR008490_205_409-PTHR33408_181_1567-IPR025668_1198_1534	SAMD00113753	0.9536199095022625
IS_length_1798-IPR008490_205_409-PTHR33408_181_1567-IPR025668_1198_1534	SAMEA3545318	0.9411764705882353
IS_length_1798-IPR008490_205_409-PTHR33408_181_1567-IPR025668_1198_1534	SAMEA1027290	0.9072398190045249
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342714	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342718	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342719	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342722	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342723	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342725	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342728	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342729	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342731	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342733	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02314419	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342724	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342726	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342727	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342730	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342732	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342734	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN06342721	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02314559	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02314560	1.0
IS_length_1819-PTHR33408_122_1145-IPR025668_716_1091-PTHR33408_1340_1811-IPR008490_1490_1697	SAMN02314561	1.0
